"","client_id","contract_id","contract_start","contract_end","inter_complex"
"4204",26483,8698,"16/04/2020","16/04/2021",18368+18733i
"4205",684,8709,"13/04/2020","13/12/2020",18365+18609i
"4206",2972,8910,"4/05/2020","4/05/2022",18386+19116i
"4207",27709,8708,"16/04/2020","16/04/2021",18368+18733i
"4208",27709,8711,"16/04/2020","16/04/2021",18368+18733i
"4209",27718,10340,"30/06/2020","30/06/2022",18443+19173i
"4210",27723,8715,"21/04/2020","21/04/2021",18373+18738i
"4211",24690,8719,"18/04/2020","18/04/2021",18370+18735i
"4212",27758,8758,"8/04/2020","8/04/2021",18360+18725i
"4213",683,8763,"21/11/2019","21/02/2020",18221+18313i
"4214",677,8764,"24/04/2020","24/07/2020",18376+18467i
"4215",679,8765,"24/04/2020","24/07/2020",18376+18467i
"4216",678,8766,"24/04/2020","24/07/2020",18376+18467i
"4217",680,8767,"24/04/2020","24/07/2020",18376+18467i
"4218",27433,8768,"16/04/2020","16/04/2021",18368+18733i
"4219",2999,8755,"23/04/2020","23/04/2021",18375+18740i
"4220",25230,8773,"4/02/2021","4/08/2021",18662+18843i
"4221",10920,8775,"23/04/2020","23/04/2021",18375+18740i
"4222",27783,8783,"20/04/2020","20/04/2021",18372+18737i
"4223",14745,8839,"29/04/2020","29/04/2023",18381+19476i
"4224",21302,8908,"4/05/2020","4/05/2022",18386+19116i
"4225",27775,8872,"27/04/2020","27/04/2022",18379+19109i
"4226",27819,8818,"8/04/2020","8/04/2021",18360+18725i
"4227",27825,8825,"24/04/2020","24/04/2021",18376+18741i
"4228",27832,8835,"24/04/2020","24/04/2021",18376+18741i
"4229",27832,8836,"24/04/2020","24/04/2021",18376+18741i
"4230",2451,8877,"30/04/2020","30/04/2022",18382+19112i
"4231",27853,8853,"27/04/2020","27/04/2021",18379+18744i
"4232",22909,8931,"5/05/2020","5/11/2021",18387+18936i
"4233",19857,8880,"23/04/2020","23/04/2021",18375+18740i
"4234",27879,8885,"3/04/2020","3/04/2021",18355+18720i
"4235",5924,10546,"14/07/2020","14/07/2021",18457+18822i
"4236",21431,8894,"30/04/2020","30/04/2021",18382+18747i
"4237",27892,8899,"2/05/2020","2/05/2021",18384+18749i
"4238",27853,8912,"2/05/2020","2/05/2021",18384+18749i
"4239",27923,8926,"27/04/2020","27/04/2021",18379+18744i
"4240",719,8930,"5/05/2020","5/08/2020",18387+18479i
"4241",17382,9348,"26/05/2020","26/05/2021",18408+18773i
"4242",20246,8934,"5/05/2020","5/11/2021",18387+18936i
"4243",20246,8935,"18/06/2020","18/12/2021",18431+18979i
"4244",16247,8938,"6/05/2020","6/05/2021",18388+18753i
"4245",21050,8959,"28/04/2020","28/10/2020",18380+18563i
"4246",23723,10003,"12/06/2020","12/06/2022",18425+19155i
"4247",27947,8966,"30/04/2020","30/04/2021",18382+18747i
"4248",27978,8979,"17/04/2020","17/04/2021",18369+18734i
"4249",20942,8984,"8/05/2020","8/11/2020",18390+18574i
"4250",22191,8988,"29/04/2020","29/04/2021",18381+18746i
"4251",22191,8990,"29/04/2020","29/04/2021",18381+18746i
"4252",20433,9040,"13/05/2020","13/05/2021",18395+18760i
"4253",2527,9496,"1/06/2020","1/06/2022",18414+19144i
"4254",19438,9206,"20/05/2020","20/05/2022",18402+19132i
"4255",2791,9023,"1/05/2020","1/05/2021",18383+18748i
"4256",2791,9024,"1/05/2020","1/05/2021",18383+18748i
"4257",28056,9045,"14/05/2020","14/05/2021",18396+18761i
"4258",28056,9047,"14/05/2020","14/05/2021",18396+18761i
"4259",28058,9048,"14/05/2020","14/05/2021",18396+18761i
"4260",21458,9055,"14/05/2020","14/05/2021",18396+18761i
"4261",387,9145,"15/05/2020","15/05/2022",18397+19127i
"4262",28085,9082,"15/05/2020","15/05/2021",18397+18762i
"4263",28126,9120,"18/05/2020","18/05/2021",18400+18765i
"4264",28138,9133,"18/05/2020","18/05/2021",18400+18765i
"4265",28140,9135,"18/05/2020","18/05/2021",18400+18765i
"4266",28142,9138,"18/05/2020","18/05/2021",18400+18765i
"4267",364,9141,"18/05/2020","18/05/2021",18400+18765i
"4268",28142,9140,"18/05/2020","18/05/2021",18400+18765i
"4269",14153,9155,"9/05/2020","9/11/2020",18391+18575i
"4270",28163,9158,"19/05/2020","19/05/2021",18401+18766i
"4271",20089,9278,"20/05/2020","20/05/2022",18402+19132i
"4272",651,9168,"19/05/2020","19/05/2021",18401+18766i
"4273",28177,9713,"8/06/2020","8/06/2021",18421+18786i
"4274",28181,9175,"19/05/2020","19/05/2021",18401+18766i
"4275",21144,9277,"21/05/2020","21/05/2022",18403+19133i
"4276",11779,9185,"16/09/2019","16/09/2020",18155+18521i
"4277",28192,9187,"19/05/2020","19/11/2020",18401+18585i
"4278",23948,9192,"20/05/2020","20/11/2020",18402+18586i
"4279",28201,9197,"20/05/2020","20/05/2021",18402+18767i
"4280",28201,9199,"20/05/2020","20/05/2021",18402+18767i
"4281",28210,9850,"11/06/2020","11/06/2023",18424+19519i
"4282",28216,9210,"20/05/2020","20/05/2021",18402+18767i
"4283",21494,9518,"2/06/2020","2/12/2021",18415+18963i
"4284",28264,9258,"21/05/2020","21/05/2021",18403+18768i
"4285",24023,9259,"21/05/2020","21/05/2021",18403+18768i
"4286",3699,10123,"20/06/2020","20/12/2020",18433+18616i
"4287",3699,9261,"21/05/2020","21/08/2021",18403+18860i
"4288",28283,9281,"22/05/2020","22/05/2021",18404+18769i
"4289",27879,9282,"22/05/2020","22/05/2021",18404+18769i
"4290",387,9330,"19/05/2020","19/05/2022",18401+19131i
"4291",502,9300,"18/05/2020","18/05/2021",18400+18765i
"4292",3139,9294,"19/10/2020","19/12/2020",18554+18615i
"4293",24962,9301,"25/05/2020","25/05/2021",18407+18772i
"4294",24962,9302,"25/05/2020","25/05/2021",18407+18772i
"4295",2655,9373,"26/05/2020","26/05/2022",18408+19138i
"4296",502,9526,"21/05/2020","21/05/2021",18403+18768i
"4297",14153,9298,"1/06/2020","1/09/2020",18414+18506i
"4298",11059,9315,"25/05/2020","25/05/2021",18407+18772i
"4299",28329,9318,"25/05/2020","25/05/2021",18407+18772i
"4300",13195,9320,"25/05/2020","25/09/2020",18407+18530i
"4301",18771,9323,"25/05/2020","25/05/2021",18407+18772i
"4302",20591,9594,"4/06/2020","4/06/2022",18417+19147i
"4303",387,9622,"20/05/2020","20/05/2021",18402+18767i
"4304",3747,9358,"23/04/2020","23/05/2020",18375+18405i
"4305",3747,9359,"29/04/2020","29/05/2020",18381+18411i
"4306",3747,9360,"30/04/2020","30/05/2020",18382+18412i
"4307",27483,9368,"26/05/2020","26/05/2021",18408+18773i
"4308",28375,9374,"14/05/2020","14/06/2020",18396+18427i
"4309",28375,9375,"21/05/2020","21/06/2020",18403+18434i
"4310",28375,9376,"28/05/2020","28/06/2020",18410+18441i
"4311",691,9910,"2/06/2020","2/06/2023",18415+19510i
"4312",2391,9388,"2/06/2020","2/06/2021",18415+18780i
"4313",2527,9535,"2/06/2020","2/06/2022",18415+19145i
"4314",26877,9397,"27/05/2020","27/05/2021",18409+18774i
"4315",756,9413,"28/05/2020","28/05/2021",18410+18775i
"4316",28446,9419,"28/05/2020","28/05/2021",18410+18775i
"4317",2896,9426,"21/05/2020","21/05/2021",18403+18768i
"4318",28466,9436,"29/05/2020","29/05/2021",18411+18776i
"4319",21452,9432,"29/05/2020","29/05/2021",18411+18776i
"4320",2322,9455,"5/11/2020","5/05/2021",18571+18752i
"4321",28489,9466,"29/05/2020","29/11/2021",18411+18960i
"4322",3001,9992,"15/06/2020","15/06/2021",18428+18793i
"4323",781,11056,"6/06/2020","6/09/2020",18419+18511i
"4324",28566,9528,"2/06/2020","2/06/2021",18415+18780i
"4325",28573,9943,"13/06/2020","13/06/2023",18426+19521i
"4326",6526,9610,"4/06/2020","4/04/2021",18417+18721i
"4327",28579,9607,"4/06/2020","4/06/2021",18417+18782i
"4328",28584,9539,"30/05/2020","30/05/2021",18412+18777i
"4329",11537,9546,"3/06/2020","3/06/2021",18416+18781i
"4330",13642,9556,"3/06/2020","3/06/2021",18416+18781i
"4331",28609,9571,"3/06/2020","3/06/2021",18416+18781i
"4332",651,9585,"4/06/2020","4/06/2021",18417+18782i
"4333",28616,9577,"4/06/2020","4/06/2021",18417+18782i
"4334",28623,9586,"30/05/2020","30/05/2021",18412+18777i
"4335",12794,12472,"2/10/2020","2/10/2022",18537+19267i
"4336",28605,9593,"4/06/2020","4/06/2021",18417+18782i
"4337",28646,9608,"4/06/2020","4/06/2021",18417+18782i
"4338",28646,9609,"4/06/2020","4/06/2021",18417+18782i
"4339",11779,10632,"14/07/2020","14/07/2021",18457+18822i
"4340",27316,9655,"8/06/2020","8/06/2021",18421+18786i
"4341",26483,9662,"8/06/2020","8/06/2021",18421+18786i
"4342",25648,9668,"8/06/2020","8/06/2021",18421+18786i
"4343",24540,9670,"8/06/2020","8/12/2021",18421+18969i
"4344",28708,10164,"20/06/2020","20/06/2022",18433+19163i
"4345",387,9631,"3/06/2020","3/06/2021",18416+18781i
"4346",28726,9905,"12/06/2020","12/06/2022",18425+19155i
"4347",28732,9693,"30/05/2020","30/05/2021",18412+18777i
"4348",28177,9734,"8/06/2020","8/06/2021",18421+18786i
"4349",28755,9717,"30/05/2020","30/05/2021",18412+18777i
"4350",28755,9718,"30/05/2020","30/11/2022",18412+19326i
"4351",13970,10302,"27/06/2020","27/06/2021",18440+18805i
"4352",28759,9725,"9/06/2020","9/06/2021",18422+18787i
"4353",27825,9726,"9/06/2020","9/06/2021",18422+18787i
"4354",28789,9750,"9/06/2020","9/06/2021",18422+18787i
"4355",28789,9751,"9/06/2020","9/06/2021",18422+18787i
"4356",23576,9771,"10/06/2020","10/06/2021",18423+18788i
"4357",18242,9784,"10/06/2020","10/06/2022",18423+19153i
"4358",18242,9786,"10/06/2020","10/06/2022",18423+19153i
"4359",28835,9867,"11/06/2020","11/06/2022",18424+19154i
"4360",16849,9799,"1/03/2020","1/03/2021",18322+18687i
"4361",2569,9796,"10/06/2020","10/06/2020",18423+18423i
"4362",28684,9805,"10/06/2020","10/06/2021",18423+18788i
"4363",26047,9819,"10/06/2020","10/06/2021",18423+18788i
"4364",28866,9843,"11/06/2020","11/06/2021",18424+18789i
"4365",18860,9860,"11/06/2020","11/12/2020",18424+18607i
"4366",19493,9893,"12/06/2020","12/06/2021",18425+18790i
"4367",19493,9894,"12/06/2020","12/06/2021",18425+18790i
"4368",2454,9912,"7/08/2020","7/08/2021",18481+18846i
"4369",684,9917,"12/06/2020","12/06/2021",18425+18790i
"4370",492,10342,"30/06/2020","30/12/2021",18443+18991i
"4371",19962,11984,"15/09/2020","15/09/2021",18520+18885i
"4372",756,9927,"12/06/2020","12/06/2021",18425+18790i
"4373",2628,9935,"19/06/2020","19/06/2022",18432+19162i
"4374",3699,9940,"13/06/2020","13/06/2022",18426+19156i
"4375",28962,9949,"13/06/2020","13/06/2021",18426+18791i
"4376",28977,9965,"15/06/2020","15/06/2021",18428+18793i
"4377",28980,9967,"15/06/2020","15/06/2021",18428+18793i
"4378",5045,10262,"23/06/2020","23/06/2022",18436+19166i
"4379",24986,9982,"15/06/2020","15/06/2021",18428+18793i
"4380",29012,10254,"18/03/2021","18/03/2022",18704+19069i
"4381",2527,15054,"4/01/2021","4/01/2023",18631+19361i
"4382",2527,15053,"4/01/2021","4/01/2023",18631+19361i
"4383",29053,10032,"17/06/2020","17/06/2021",18430+18795i
"4384",29053,10033,"17/06/2020","17/06/2021",18430+18795i
"4385",21458,10040,"17/06/2020","17/06/2021",18430+18795i
"4386",2569,10042,"17/06/2020","17/06/2020",18430+18430i
"4387",23604,10045,"17/06/2020","17/06/2021",18430+18795i
"4388",29089,10070,"18/06/2020","18/06/2021",18431+18796i
"4389",29089,10071,"18/06/2020","18/06/2021",18431+18796i
"4390",22909,10513,"10/07/2020","10/01/2022",18453+19002i
"4391",29097,10075,"18/06/2020","18/06/2021",18431+18796i
"4392",23269,10105,"4/07/2019","4/01/2020",18081+18265i
"4393",29039,10109,"17/06/2020","17/06/2022",18430+19160i
"4394",2879,10118,"22/06/2020","22/06/2023",18435+19530i
"4395",29158,10136,"22/06/2020","22/06/2021",18435+18800i
"4396",25581,10303,"27/06/2020","27/06/2021",18440+18805i
"4397",8173,10162,"22/06/2020","22/06/2022",18435+19165i
"4398",25942,10180,"23/06/2020","23/06/2021",18436+18801i
"4399",29180,12272,"24/09/2020","24/09/2023",18529+19624i
"4400",29227,10211,"24/06/2020","24/06/2021",18437+18802i
"4401",163,10215,"29/06/2020","29/06/2021",18442+18807i
"4402",29233,10217,"24/06/2020","24/06/2021",18437+18802i
"4403",29233,10218,"24/06/2020","24/06/2021",18437+18802i
"4404",19438,10473,"8/07/2020","8/01/2022",18451+19000i
"4405",19833,10223,"24/06/2020","24/06/2021",18437+18802i
"4406",29243,10224,"24/06/2020","24/06/2021",18437+18802i
"4407",14251,10226,"23/06/2020","23/06/2022",18436+19166i
"4408",29233,10227,"24/06/2020","24/06/2021",18437+18802i
"4409",29255,10234,"24/06/2020","24/12/2021",18437+18985i
"4410",14407,10242,"8/06/2020","8/06/2021",18421+18786i
"4411",29097,10250,"25/06/2020","25/06/2021",18438+18803i
"4412",29270,10252,"25/06/2020","25/06/2021",18438+18803i
"4413",29270,10253,"25/06/2020","25/06/2021",18438+18803i
"4414",22513,10259,"25/06/2020","25/06/2021",18438+18803i
"4415",29300,10269,"25/06/2020","25/06/2021",18438+18803i
"4416",28835,10281,"26/06/2020","26/06/2021",18439+18804i
"4417",28835,10282,"26/06/2020","26/06/2021",18439+18804i
"4418",29313,10284,"26/06/2020","26/06/2021",18439+18804i
"4419",29313,10285,"26/06/2020","26/06/2021",18439+18804i
"4420",29326,10296,"26/06/2020","26/06/2021",18439+18804i
"4421",442,10300,"26/06/2020","26/06/2021",18439+18804i
"4422",442,10301,"26/06/2020","26/06/2021",18439+18804i
"4423",29317,10309,"29/06/2020","29/06/2022",18442+19172i
"4424",29338,10308,"29/06/2020","29/06/2021",18442+18807i
"4425",3005,10294,"26/06/2020","26/06/2021",18439+18804i
"4426",29340,10802,"29/07/2020","29/07/2023",18472+19567i
"4427",19582,10327,"6/07/2020","6/07/2021",18449+18814i
"4428",18465,10482,"8/07/2020","8/07/2022",18451+19181i
"4429",27718,11271,"20/08/2020","20/08/2022",18494+19224i
"4430",29373,10352,"24/06/2020","24/06/2021",18437+18802i
"4431",29286,10362,"25/06/2020","25/06/2021",18438+18803i
"4432",29379,10369,"24/06/2020","24/06/2021",18437+18802i
"4433",29382,10372,"24/06/2020","24/06/2021",18437+18802i
"4434",29399,10387,"30/06/2020","30/06/2021",18443+18808i
"4435",3862,10396,"1/07/2020","1/07/2021",18444+18809i
"4436",29413,10400,"2/07/2020","2/01/2022",18445+18994i
"4437",3747,10380,"12/05/2020","12/06/2020",18394+18425i
"4438",3747,10407,"4/06/2020","4/07/2020",18417+18447i
"4439",3747,10409,"6/05/2020","6/06/2020",18388+18419i
"4440",2791,10419,"30/06/2020","30/06/2021",18443+18808i
"4441",2791,10420,"30/06/2020","30/06/2021",18443+18808i
"4442",20433,10489,"6/07/2020","6/07/2021",18449+18814i
"4443",29424,10439,"6/07/2020","6/07/2021",18449+18814i
"4444",14251,10440,"3/07/2020","3/07/2022",18446+19176i
"4445",28210,10443,"6/07/2020","6/07/2021",18449+18814i
"4446",13214,10458,"6/07/2020","6/07/2021",18449+18814i
"4447",6629,10470,"8/07/2020","8/07/2022",18451+19181i
"4448",29519,10480,"26/06/2020","26/06/2021",18439+18804i
"4449",6935,10803,"22/04/2021","22/10/2021",18739+18922i
"4450",21144,10484,"8/07/2020","8/01/2021",18451+18635i
"4451",691,10485,"8/07/2020","8/07/2022",18451+19181i
"4452",25851,10486,"10/12/2019","10/06/2020",18240+18423i
"4453",29526,10666,"22/07/2020","22/07/2021",18465+18830i
"4454",25073,10499,"9/07/2020","9/10/2021",18452+18909i
"4455",2527,15703,"1/01/2021","1/01/2022",18628+18993i
"4456",20977,10500,"30/06/2020","30/06/2021",18443+18808i
"4457",25749,10502,"16/08/2019","16/08/2020",18124+18490i
"4458",756,10504,"9/07/2020","9/07/2022",18452+19182i
"4459",29542,12887,"20/10/2020","20/10/2021",18555+18920i
"4460",29545,11921,"11/09/2020","11/09/2023",18516+19611i
"4461",14153,10533,"13/07/2020","13/07/2022",18456+19186i
"4462",23968,10534,"14/07/2020","14/07/2022",18457+19187i
"4463",24766,10625,"17/07/2020","17/07/2021",18460+18825i
"4464",29571,10536,"14/07/2020","14/07/2021",18457+18822i
"4465",13214,10538,"14/07/2020","14/07/2021",18457+18822i
"4466",22442,10541,"31/08/2019","31/08/2020",18139+18505i
"4467",29542,10549,"13/07/2020","13/07/2021",18456+18821i
"4468",29601,10566,"16/07/2020","16/01/2022",18459+19008i
"4469",24323,10577,"16/07/2020","16/07/2021",18459+18824i
"4470",16040,10582,"31/03/2021","31/05/2021",18717+18778i
"4471",3996,10595,"16/07/2020","16/07/2021",18459+18824i
"4472",28466,10589,"13/07/2020","13/07/2021",18456+18821i
"4473",3747,10596,"16/07/2020","16/08/2020",18459+18490i
"4474",29338,10600,"10/07/2020","10/07/2021",18453+18818i
"4475",6051,10601,"16/07/2020","16/07/2021",18459+18824i
"4476",21067,10613,"17/07/2020","17/07/2022",18460+19190i
"4477",7371,12146,"21/09/2020","21/09/2022",18526+19256i
"4478",13205,10639,"20/07/2020","20/07/2023",18463+19558i
"4479",29658,10630,"16/07/2020","16/07/2021",18459+18824i
"4480",29661,10633,"17/07/2020","17/07/2021",18460+18825i
"4481",18673,10635,"20/07/2020","20/01/2021",18463+18647i
"4482",25550,10779,"27/07/2020","27/07/2022",18470+19200i
"4483",25550,10780,"27/07/2020","27/07/2022",18470+19200i
"4484",2878,10812,"27/07/2020","27/07/2021",18470+18835i
"4485",691,10655,"17/07/2020","17/07/2023",18460+19555i
"4486",2400,10649,"21/07/2020","21/07/2022",18464+19194i
"4487",15295,10651,"8/07/2020","8/07/2021",18451+18816i
"4488",22442,10653,"31/08/2019","2/03/2020",18139+18323i
"4489",28375,10658,"2/06/2020","2/07/2020",18415+18445i
"4490",324,10659,"22/06/2020","22/12/2020",18435+18618i
"4491",626,10672,"1/07/2020","1/07/2022",18444+19174i
"4492",626,11289,"1/07/2020","1/07/2023",18444+19539i
"4493",20764,10694,"24/07/2020","24/08/2020",18467+18498i
"4494",29741,13738,"23/11/2020","23/11/2023",18589+19684i
"4495",21993,10703,"22/07/2020","22/07/2021",18465+18830i
"4496",29758,10709,"25/07/2020","25/10/2021",18468+18925i
"4497",29763,10714,"25/07/2020","25/10/2021",18468+18925i
"4498",26483,10743,"24/07/2020","24/07/2021",18467+18832i
"4499",21899,11218,"17/08/2020","17/04/2021",18491+18734i
"4500",23954,10765,"28/07/2020","28/07/2021",18471+18836i
"4501",23954,10766,"28/07/2020","28/07/2021",18471+18836i
"4502",2569,10791,"29/07/2020","29/07/2020",18472+18472i
"4503",18741,10804,"21/07/2020","21/07/2021",18464+18829i
"4504",19709,11090,"12/08/2020","12/08/2021",18486+18851i
"4505",18123,11130,"14/08/2020","14/08/2021",18488+18853i
"4506",13260,11128,"14/08/2020","14/08/2021",18488+18853i
"4507",25593,11126,"14/08/2020","14/08/2021",18488+18853i
"4508",29856,10817,"30/07/2020","30/07/2021",18473+18838i
"4509",29857,10820,"30/07/2020","30/07/2023",18473+19568i
"4510",29874,10831,"23/07/2020","23/07/2021",18466+18831i
"4511",29887,10846,"31/07/2020","31/07/2021",18474+18839i
"4512",29897,10855,"23/07/2020","23/07/2021",18466+18831i
"4513",3595,10861,"31/07/2020","31/07/2021",18474+18839i
"4514",29914,10875,"31/07/2020","31/07/2021",18474+18839i
"4515",28962,10879,"31/07/2020","31/07/2021",18474+18839i
"4516",29920,10935,"24/08/2020","24/08/2021",18498+18863i
"4517",29923,10886,"27/07/2020","27/07/2021",18470+18835i
"4518",23351,11640,"2/09/2020","2/09/2021",18507+18872i
"4519",3747,10893,"14/07/2020","14/08/2020",18457+18488i
"4520",3747,10894,"16/07/2020","16/08/2020",18459+18490i
"4521",3747,10895,"31/07/2020","31/08/2020",18474+18505i
"4522",3747,10896,"28/07/2020","28/08/2020",18471+18502i
"4523",3747,10897,"10/08/2020","10/09/2020",18484+18515i
"4524",5416,10721,"17/07/2020","17/07/2022",18460+19190i
"4525",18183,10906,"26/07/2020","26/01/2021",18469+18653i
"4526",2058,10903,"26/07/2020","26/07/2022",18469+19199i
"4527",29946,10911,"4/08/2020","4/08/2021",18478+18843i
"4528",29946,10912,"4/08/2020","4/08/2021",18478+18843i
"4529",29947,10913,"4/08/2020","4/08/2021",18478+18843i
"4530",29947,10915,"4/08/2020","4/08/2021",18478+18843i
"4531",21081,10917,"31/07/2020","31/07/2021",18474+18839i
"4532",29960,10925,"30/07/2020","30/07/2021",18473+18838i
"4533",29887,10927,"31/07/2020","31/07/2021",18474+18839i
"4534",29526,11022,"6/08/2020","6/08/2021",18480+18845i
"4535",20901,11071,"7/08/2020","7/08/2021",18481+18846i
"4536",29972,10939,"30/07/2020","30/07/2021",18473+18838i
"4537",19867,11914,"7/09/2020","7/09/2023",18512+19607i
"4538",29978,10949,"6/08/2020","6/02/2022",18480+19029i
"4539",29999,10967,"30/07/2020","30/07/2021",18473+18838i
"4540",30017,10979,"6/08/2020","6/08/2021",18480+18845i
"4541",30021,10982,"6/08/2020","6/08/2021",18480+18845i
"4542",13203,11899,"11/09/2020","11/09/2021",18516+18881i
"4543",30032,10994,"7/08/2020","7/02/2022",18481+19030i
"4544",23262,11007,"7/08/2020","7/08/2022",18481+19211i
"4545",30013,11008,"6/08/2020","6/08/2021",18480+18845i
"4546",30021,11020,"7/08/2020","7/08/2021",18481+18846i
"4547",30094,11044,"8/08/2020","8/08/2021",18482+18847i
"4548",30110,11059,"9/08/2020","9/08/2021",18483+18848i
"4549",30131,11076,"11/08/2020","11/08/2021",18485+18850i
"4550",21473,11733,"7/09/2020","7/09/2023",18512+19607i
"4551",30146,11087,"22/07/2020","22/07/2021",18465+18830i
"4552",17930,11088,"12/08/2020","12/08/2021",18486+18851i
"4553",24766,11095,"12/08/2020","12/08/2021",18486+18851i
"4554",111,8417,"10/03/2020","10/03/2021",18331+18696i
"4555",30174,11108,"11/08/2020","11/08/2021",18485+18850i
"4556",20942,11273,"15/08/2020","15/08/2021",18489+18854i
"4557",27775,11110,"8/08/2020","8/08/2022",18482+19212i
"4558",30094,11117,"12/08/2020","12/08/2021",18486+18851i
"4559",26754,11122,"14/02/2020","14/02/2021",18306+18672i
"4560",27491,11123,"12/03/2020","12/03/2021",18333+18698i
"4561",15088,11131,"17/02/2020","17/02/2021",18309+18675i
"4562",20764,11129,"14/08/2020","14/09/2020",18488+18519i
"4563",15273,11156,"14/08/2020","14/02/2022",18488+19037i
"4564",30013,11171,"6/08/2020","6/08/2021",18480+18845i
"4565",30236,11185,"16/08/2020","16/08/2021",18490+18855i
"4566",30146,11193,"22/07/2020","22/07/2021",18465+18830i
"4567",30256,11201,"11/08/2020","11/08/2021",18485+18850i
"4568",26098,11211,"13/08/2020","13/08/2021",18487+18852i
"4569",691,11281,"13/08/2020","13/08/2022",18487+19217i
"4570",30269,11215,"14/08/2020","14/08/2021",18488+18853i
"4571",25970,11225,"1/08/2020","1/08/2021",18475+18840i
"4572",30279,11226,"15/08/2020","15/08/2021",18489+18854i
"4573",24434,11231,"6/08/2020","6/08/2021",18480+18845i
"4574",797,11253,"19/08/2020","19/08/2021",18493+18858i
"4575",30305,11257,"17/08/2020","17/08/2021",18491+18856i
"4576",27550,11263,"19/08/2020","19/08/2021",18493+18858i
"4577",2230,11268,"19/08/2020","19/08/2022",18493+19223i
"4578",28375,11274,"20/08/2020","20/09/2020",18494+18525i
"4579",5790,12736,"16/10/2020","16/10/2021",18551+18916i
"4580",3942,11279,"20/08/2020","20/08/2021",18494+18859i
"4581",28726,11283,"21/08/2020","21/08/2022",18495+19225i
"4582",28726,11286,"21/08/2020","21/08/2022",18495+19225i
"4583",13940,11291,"21/08/2020","21/08/2021",18495+18860i
"4584",13203,11294,"21/08/2020","21/02/2022",18495+19044i
"4585",27006,11834,"9/09/2020","9/03/2022",18514+19060i
"4586",27103,11310,"25/02/2020","25/02/2021",18317+18683i
"4587",30357,11315,"21/08/2020","21/08/2021",18495+18860i
"4588",30357,11316,"21/08/2020","21/08/2021",18495+18860i
"4589",2800,12388,"1/10/2020","1/10/2021",18536+18901i
"4590",23582,11353,"25/08/2020","25/08/2021",18499+18864i
"4591",30412,11357,"12/08/2020","12/08/2021",18486+18851i
"4592",26981,11497,"28/08/2020","28/08/2023",18502+19597i
"4593",12052,11373,"26/08/2020","26/08/2023",18500+19595i
"4594",30269,11374,"17/08/2020","17/08/2021",18491+18856i
"4595",30435,11376,"19/08/2020","19/08/2021",18493+18858i
"4596",26556,11388,"20/08/2020","20/08/2021",18494+18859i
"4597",30448,11390,"26/08/2020","26/08/2022",18500+19230i
"4598",30412,11397,"12/08/2020","12/08/2021",18486+18851i
"4599",12216,11686,"18/12/2020","18/12/2021",18614+18979i
"4600",27783,11413,"21/08/2020","21/08/2021",18495+18860i
"4601",30484,11430,"26/08/2020","26/08/2021",18500+18865i
"4602",28977,11440,"27/08/2020","27/08/2021",18501+18866i
"4603",30497,11442,"25/08/2020","25/02/2021",18499+18683i
"4604",28573,11455,"27/08/2020","27/08/2023",18501+19596i
"4605",26550,11459,"27/08/2020","27/08/2021",18501+18866i
"4606",26550,11460,"27/08/2020","27/08/2021",18501+18866i
"4607",2500,11567,"31/08/2020","31/08/2023",18505+19600i
"4608",7661,11573,"31/08/2020","31/08/2023",18505+19600i
"4609",29758,11490,"24/08/2020","24/08/2021",18498+18863i
"4610",30571,11511,"18/08/2020","18/08/2021",18492+18857i
"4611",30573,11513,"21/08/2020","21/08/2021",18495+18860i
"4612",16298,11516,"1/09/2020","1/09/2022",18506+19236i
"4613",25753,11525,"31/08/2020","31/08/2021",18505+18870i
"4614",29855,11528,"31/08/2020","31/08/2022",18505+19235i
"4615",606,12545,"30/09/2020","30/09/2023",18535+19630i
"4616",24807,11546,"31/08/2020","3/03/2021",18505+18689i
"4617",5790,11786,"8/09/2020","8/09/2022",18513+19243i
"4618",30623,11566,"31/08/2020","31/08/2021",18505+18870i
"4619",29158,11569,"31/08/2020","31/08/2021",18505+18870i
"4620",25648,11570,"31/08/2020","31/08/2021",18505+18870i
"4621",30626,11571,"28/08/2020","28/08/2021",18502+18867i
"4622",30635,11579,"31/08/2020","3/03/2022",18505+19054i
"4623",30662,11604,"1/09/2020","1/09/2021",18506+18871i
"4624",2058,11148,"14/08/2020","14/08/2022",18488+19218i
"4625",2058,11149,"14/08/2020","14/08/2022",18488+19218i
"4626",2058,11150,"14/08/2020","14/08/2022",18488+19218i
"4627",26550,11609,"1/09/2020","1/09/2021",18506+18871i
"4628",2733,11621,"2/09/2020","2/09/2021",18507+18872i
"4629",30679,11623,"26/06/2020","26/07/2020",18439+18469i
"4630",30679,11624,"17/07/2020","17/08/2020",18460+18491i
"4631",17260,11753,"7/09/2020","7/09/2023",18512+19607i
"4632",2058,11642,"1/06/2020","1/09/2021",18414+18871i
"4633",2058,11643,"1/06/2020","1/01/2022",18414+18993i
"4634",2058,11644,"1/06/2020","1/01/2022",18414+18993i
"4635",2058,11645,"1/06/2020","1/01/2022",18414+18993i
"4636",21534,11646,"16/08/2020","16/08/2021",18490+18855i
"4637",21458,11651,"28/08/2020","28/08/2021",18502+18867i
"4638",25768,11669,"1/09/2020","1/09/2021",18506+18871i
"4639",28126,11670,"31/08/2020","31/08/2021",18505+18870i
"4640",15476,11679,"2/09/2020","2/09/2022",18507+19237i
